CID,SMILES,Hf /kJmol-1,Hf_spread /kJmol-1,density / gcm-3,det_velocity / kms-1,det_pressure / Gpa
C8146,C1(c2ncn[nH]2)CNNN1,,,,,
C8147,C(C#C)c1nncnc1,,,,,
C8148,CC=Cc1ncncn1,,,,,
C8149,CC1CCC(c2nccnc2)CC1,,,,,
C8150,N1CCN(c2nccnc2)C(C2NCNCN2)N1,,,,,
C8151,C1N(c2nccnn2)NNN1C1(C2CCC3CCCCC3C2)NN(C2CNNCN2)NCN1,,,,,
C8152,N1(N=O)C(C2NNNC(c3ccn[nH]3)C2)CC(C#N)CC1,,,,,
C8153,N1C(N2C(C(=O)O)CC([N+](=O)[O-])N2)NC(C=CC)CC1,,,,,
C8154,C1CCC(c2nnn[nH]2)CC1,,,,,
C8155,C1CNC(N=NO)(NC(=N)Nc2c[nH]cn2)CN1,,,,,
C8156,C(C(=C)n1cncn1)N1CNCN1,,,,,
C8157,C(C)c1cnccc1,,,,,
C8158,N1(c2nnn[nH]2)CNC(C#N)NN1,,,,,
C8159,N1NNCCC1(C1CNCN1)C1(C2(N=[N+]=[N-])NNNN2)CNCCC1,,,,,
C8160,C1C(N=[N+]=[N-])NNN1N1CCNN1,,,,,
C8161,C(C#C)C#CC,,,,,
C8162,N1C(C2NN(C3CNCN3)CNN2CC#C)(c2cnn[nH]2)NCNN1,,,,,
C8163,C(N=[N+]=[N-])N1CNC(n2cnnn2)N1,,,,,
C8164,C1C(N)CCCC1O,,,,,
C8165,C(C=C)C1C(OC=CCC=C)CCCC1,,,,,
C8166,N1NCCC(n2ccnc2)C1,,,,,
C8167,C1C(N=NO)N(c2cnncc2)N(C#CCN=[N+]=[N-])N1,,,,,
C8168,CC(Cc1ccn[nH]1)C1CNNC1,,,,,
C8169,C(#C)N=NC1CCCC2C1CCCC2c1ccc2c(c1)cccc2,,,,,
C8170,CCC(=O)C,,,,,
C8171,N1NNNCC1c1ccccc1O,,,,,
C8172,C1(N2CNCN2C=CC)(c2ccn[nH]2)CNNN1,,,,,
C8173,N1CNCNN1C1C(C=O)CC(Cc2c[nH]cn2)CC1,,,,,
C8174,C(C=C)C(=O)N,,,,,
C8175,N1NN(c2c[nH]cn2)NCC1,,,,,
C8176,CC1(C(=O)N)CC(C2C(C=CC)NNN2)C(C2CCCCC2O)CC1,,,,,
C8177,C1(c2ncc[nH]2)CC(C2CCC3(C4CNNCN4)C(C2)CCCC3)CCC1C#C,,,,,
C8178,C1C(CC=Cc2cccc(C)c2)CCCC1CCC,,,,,
C8179,C(C)c1ccncc1,,,,,
C8180,N1(C(=O)C)CCNCN1,,,,,
C8181,C1(C2NCNN2)CCC2CCCC(C3CC(C(=O)C)CC4(CC5CCCCC5)C3CCCC4)C2C1,,,,,
C8182,C1CN(C(CC)C2CNNCN2C(=O)O)CC(C2NCNCN2)N1,,,,,
C8183,C1(O)CC(N2CCNC2)CCC1,,,,,
C8184,CCCNC(=N)Nc1nnccc1,,,,,
C8185,N1NNNC(C=C)C1c1ccc(C)cc1,,,,,
C8186,C(#C)C1(C)NCN(C2NNCNC2)N1,,,,,
C8187,C1CC(C(=O)N)C2CCC(N3CNCN3)CC2C1,,,,,
C8188,N1NN(C2CN(C=CC)NN2)NCC1,,,,,
C8189,C1C(N)N(c2cccc3c2cccc3)NN1,,,,,
C8190,C1(C)C(c2nnnnc2)N(C)NC1,,,,,
C8191,N1C(C2NNCNN2)CN(c2nncnn2)CN1,,,,,
C8192,N1C(C2NCC(CCC)(c3nnn[nH]3)N2)NNCN1,,,,,
C8193,C1CNCN1N=NC(=O)C,,,,,
C8194,C1C(CC#C)NCCN1,,,,,
C8195,N1C(C=CC)CC(C(=O)C)(C2C(C#C)CC3CCCCC3C2)CC1,,,,,
C8196,CCCC#C,,,,,
C8197,C1CC(NC(=NOC(=O)N)NC2N(c3nccnn3)NCNN2)CCC1,,,,,
C8198,C1C(n2ccnc2)NNN1,,,,,
C8199,C(=C)C(C)c1ccc2ccccc2c1,,,,,
C8200,N1(CC)N(CC#C)N(C2CCNCC2)N(N=[N+]=[N-])CC1,,,,,
C8201,C1CNN(N2CNCN2)C1C1NNC(C2CNCN2)(C(=O)[N+](=O)[O-])NC1,,,,,
C8202,CC1CC(O)CCC1O,,,,,
C8203,N1(c2cccc3c2cccc3)NNNCC1OOC1CCCCC1O,,,,,
C8204,C1CCCCC1C,,,,,
C8205,C1NC(c2nnncc2)NN1,,,,,
C8206,C1CCCCC1(OC1NCNN1)CC(=C)CC1CC(c2cccc3c2cccc3)CCC1,,,,,
C8207,C1NC(C2(c3nccnn3)CNNN2)NN1,,,,,
C8208,N1(C#N)C(C(=O)[N+](=O)[O-])NCC(N)C1,,,,,
C8209,N1CNNC(C)N1,,,,,
C8210,N1NNC(OO)CC1,,,,,
C8211,N1C(N[N+](=O)[O-])C(C2CCCC3C2(C2CCC(c4ccc(O)cc4)CC2C)CCCC3)CCC1,,,,,
C8212,C1CCC2CCCCC2(C2CN(C3NCNCN3C(=O)O)CCC2)C1,,,,,
C8213,C1CCCC(C2NNN(c3ccccc3O)CN2)C1O,,,,,
C8214,N1NNCCC1C1(N=[N+]=[N-])CCCC(C)C1,,,,,
C8215,C1(C(=O)CN)CCCCC1O,,,,,
C8216,C1(C2CN(Cc3ccccc3)N(OC=CC)CC2)CNCN1,,,,,
C8217,N1N(C2(C3CNNCC3)C(O)(n3ccnn3)CC(C3CNCCC3)CC2)NNCC1,,,,,
C8218,C1CC(N)C(C2(c3nccnn3)NNCCC2)C(C#CC)C1,,,,,
C8219,C1CCC2CCCCC2C1C,,,,,
C8220,C1CCC2CC(O)CCC2C1,,,,,
C8221,N1C([N+](=O)[O-])CNCN1C1(c2nncnc2)CCC(O)CC1,,,,,
C8222,C(C#C)c1cnnnc1,,,,,
C8223,C1C(C#N)CCCC1,,,,,
C8224,N1NN(C2CNNCN2C2(C=C)CNNN2)NCC1,,,,,
C8225,C1(C=O)CCC2CCCCC2C1,,,,,
C8226,N1C(C2CC(O)(c3nnccc3)CC(N3CCCN3)C2)NCCC1,,,,,
C8227,C(=CC1NN(OO)NNC1)OO,,,,,
C8228,N1C(c2ncccc2)N(N)CNC1,,,,,
C8229,N1CCCCC1C=N,,,,,
C8230,C=Cc1cnn[nH]1,,,,,
C8231,N1(C2NC(C3NNCN(c4ccc5ccccc5c4)C3)NN2)NNCCC1,,,,,
C8232,C(C#Cc1nnncc1)CC,,,,,
C8233,N1(c2nncnc2)CNC(C#C)N(CC#C)N1,,,,,
C8234,N1(N=N)CNCNC1,,,,,
C8235,N1(c2ccccc2O)NNNCC1,,,,,
C8236,N1(N[N+](=O)[O-])C(C2CCCCC2O)CN(c2nnn[nH]2)CN1,,,,,
C8237,N1CCNC(c2ccccc2O)N1,,,,,
C8238,N1(c2nnnnc2)CNCNN1,,,,,
C8239,C1C([N+](=O)[O-])(C2CCC(O)C(C3CC(C(=O)O)CCC3C)C2)NNC1,,,,,
C8240,N1CCN(C2CNCN2)C(CC#C)N1,,,,,
C8241,N1CN(NN)C(C2NNCNN2)NC1,,,,,
C8242,C1(C(=O)O)CN(C2CNNNC2)CC(O)(C#N)N1,,,,,
C8243,N1CNN(c2cnncn2)CN1,,,,,
C8244,C(#CN=NOC#C)N,,,,,
C8245,C1C(C2CCC3CCCCC3C2C2N(N)NNN2)CC2C(C3NNCNN3)CCCC2C1,,,,,
C8246,C1C(c2ccncc2)CC2CCCCC2C1,,,,,
C8247,C(C#CC1C(OC2CCNN2)CCCC1)c1cnncc1,,,,,
C8248,N1CN(C2CNNCN2)NCN1C=C(C)c1cc[nH]n1,,,,,
C8249,N1NNCCC1C(=O)C,,,,,
C8250,N1N(OC(=O)N)CC(N2CNCN2c2cccc3c2cccc3)CC1,,,,,
C8251,C1CNC(c2ncn[nH]2)N1,,,,,
C8252,CCC(C(=O)C)n1cccn1,,,,,
C8253,C1CCCCC1(C1CNCN1)c1cccc2c1cccc2,,,,,
C8254,C1(C2C(CC#C)CNN2)CCC(N[N+](=O)[O-])(C)CC1,,,,,
C8255,C1NN(C2C(Oc3nc[nH]n3)CCCC2)NN1C1CNCCC1,,,,,
C8256,N1C(c2cnc[nH]2)CNCN1,,,,,
C8257,C1CNN(c2ccc(C)cc2)N1C(=O)CC1CNNCC1,,,,,
C8258,C(CC=C)C(=O)[N+](=O)[O-],,,,,
C8259,N1CC(C2NCCN(c3nnn[nH]3)N2)N(N2CCNN2)C(C)N1,,,,,
C8260,C1(C2(c3nnnnc3)NCNN2)(N=[N+]=[N-])C(C2CCC(C)CC2)NCN1,,,,,
C8261,C1(C2N(C3NCNN3CC#C)C(c3nc[nH]n3)CCC2)CNCCN1,,,,,
C8262,C1C(N=[N+]=[N-])CC(O)CC1O,,,,,
C8263,C1CNCC(C2C(C3CCCC(C)C3)(C3(NC(=N)N)CNCCC3)NNNC2)N1,,,,,
C8264,N1CCCCC1C=O,,,,,
C8265,C1(C2N(C(=O)N)CNN2)CCCCC1,,,,,
C8266,C(=CC1NNCCC1)c1ccccc1C,,,,,
C8267,C1C(c2ncc[nH]2)N(C#C)NC1,,,,,
C8268,N1(C2CCC3CCCCC3C2)CN(C(=O)C)CN(C=C)N1,,,,,
C8269,C(C#CC)NC(=O)N,,,,,
C8270,N1NNCC(n2cccn2)C1,,,,,
C8271,CN(O[N+](=O)[O-])c1c(O)cccc1,,,,,
C8272,C(CCC1NC(N=NO)(CC#C)CNN1)C1NNCNN1,,,,,
C8273,C1C(c2nnccc2)NCN1,,,,,
C8274,N1NNC(C=N)C(C2NCC(C3CCCCC3)N2)C1,,,,,
C8275,CC1CCC(c2nncnn2)C(NN)(C2CCCCC2)C1,,,,,
C8276,N1C(c2cnn[nH]2)CCCC1,,,,,
C8277,N1NNCC(C2CCC(C)CC2)(OO)C1C1CNNCC1,,,,,
C8278,C1CNCCN1N=N,,,,,
C8279,N1CN(C2(c3c[nH]nc3)CCC(O)CC2)CN(C2CCCC(C)C2C2CNCN2)C1,,,,,
C8280,CC=CC(CC)N=NOC(=O)CO,,,,,
C8281,N1(C2NNNCN2)NCCCC1(C1N(c2ncccc2)CCNN1)C1NCNN1,,,,,
C8282,C1N([N+](=O)[O-])NNN1,,,,,
C8283,N1CNCC(C(=O)N)(c2nncnn2)C1,,,,,
C8284,N1(c2nccnc2)NCCC(NN)C1,,,,,
C8285,C1C(CC#C)NNN1,,,,,
C8286,N1CN(C2CC(N=N)CCC2Oc2nc[nH]n2)NCN1,,,,,
C8287,C1NN(N=NC#CC)N(C2CNCN2)N1,,,,,
C8288,C(C=CC1NNNNC1)NNCC=C,,,,,
C8289,N1N(C2CN([N+](=O)[O-])N(C#CC)N2)CCC(N)C1,,,,,
C8290,N1(C(=O)N)CCCCC1,,,,,
C8291,C1NCN(C(C2CCCCC2)n2cncn2)N1,,,,,
C8292,C1(c2cnnnc2)N(C2NNCNC2)C(C(=O)O)N(C(=O)[N+](=O)[O-])N1,,,,,
C8293,N1CNN(C2(C#N)CNNNC2)C(N=N)N1,,,,,
C8294,N1C(C2C(O)C(c3ccc(O)cc3)CCC2)NNCN1,,,,,
C8295,N1CN(c2nccnc2)CNN1C1NCNN1,,,,,
C8296,N1(C(=O)CC2CCCCC2)CNCNN1C1CCCC2C1CCCC2c1ncc[nH]1,,,,,
C8297,C1C(c2c[nH]nc2)CCCC1,,,,,
C8298,C1NC(C2CNN(CCC)CN2c2cnn[nH]2)NN1C1NNCNN1,,,,,
C8299,C1(C2CNNNC2)CNC(O[N+](=O)[O-])CN1C1NCCN1,,,,,
C8300,C(C)c1cccc2c1cccc2,,,,,
C8301,C1C(C2N(OO)C(N[N+](=O)[O-])N(C3NCCNN3)N2)NCN1,,,,,
C8302,C(C)c1nnncc1,,,,,
C8303,N1C(C=CC)CCCC1,,,,,
C8304,N1(c2cc(O)ccc2)NCCCC1C1CNCCC1,,,,,
C8305,CC1C(C2(C(=O)O)CCNCC2)CC(NC(=N)N)C(N=O)C1,,,,,
C8306,C(=C[N+](=O)[O-])(C1CNNCC1c1cnnnc1)C#N,,,,,
C8307,N1CCNC(C2CNNN2OC(=O)N)N1O[N+](=O)[O-],,,,,
C8308,CC1CCCC(C(=O)O)C1,,,,,
C8309,C=C(C1NNNCN1)c1cccc(C)c1,,,,,
C8310,C1(C2NNCNC2)CCC(c2nnn[nH]2)CC1O,,,,,
C8311,N1CNCN(C2CN(C=O)CN2)N1,,,,,
C8312,N1(O)CCNC(NN)N1,,,,,
C8313,N1CCN(c2ccc3c(c2)cccc3)CN1,,,,,
C8314,N1NNC(COC(=O)N)CC1,,,,,
C8315,C(CC)C1CC(C2CNNNC2)(CCC)CCC1,,,,,
C8316,C(C1CC(C2CNCN2)CC(C=C)C1)c1cc[nH]n1,,,,,
C8317,C1(c2nncnc2)NCNN1,,,,,
C8318,Cc1c[nH]nn1,,,,,
C8319,N1NN(C2CC(NN)C3CCCC(C(=O)C)C3C2)NCC1C1CCCC(C)C1,,,,,
C8320,Cc1ccc(O)cc1,,,,,
C8321,CC=CCC,,,,,
C8322,C1(C=O)N(N2CNCN2)CN(O[N+](=O)[O-])N1c1c[nH]nn1,,,,,
C8323,C(CC=O)C1CCC2C(C1)C(C(C#C)c1nnncc1)CCC2,,,,,
C8324,C=CC1CCN(N2C(O)NCN2)CC1N=N,,,,,
C8325,C1(CN2CCNC2c2cnn[nH]2)CCC(C)CC1,,,,,
C8326,C1CNCC(C2CC(N=N)C(C)CC2N(N)c2ccccc2C)N1,,,,,
C8327,C1CCC(N[N+](=O)[O-])(C=O)C(C=N)C1,,,,,
C8328,C1CCC2CCC(OO)CC2C1C1NCN(c2ncccc2)N1,,,,,
C8329,C1(N=NO)CN(C2NCCCC2)CC(N=N)N1c1cnc[nH]1,,,,,
C8330,N1(C2NCCCC2)CN(C(C2CCCCC2)C=CC)NCN1,,,,,
C8331,C1C(c2c[nH]nn2)NCN1,,,,,
C8332,N1NN(C=N)NC(C2NNCNN2CC)C1,,,,,
C8333,N1(C2C(c3nnncn3)C(C=O)C(C=N)C3C2CCCC3)NNCCC1,,,,,
C8334,C(=C)CCC,,,,,
C8335,C1(c2cnncc2)CNCN1C1CCC2CCCCC2C1,,,,,
C8336,C1(C2CC(O)CCC2)CCCCC1OC(=O)N,,,,,
C8337,C(C#C)(C#C)NC(=NC1NN(c2nccnn2)NNC1)N,,,,,
C8338,N1CN(C2(c3ccncc3)CCCC3C2CCCC3)C(C2NCCNN2)NN1,,,,,
C8339,C1CN(C(=O)O)NN1N,,,,,
C8340,N1NNN(O[N+](=O)[O-])CC1(C(=O)O[N+](=O)[O-])C1NCNN1,,,,,
C8341,C1NC(n2cccn2)NN1,,,,,
C8342,C1(C2CNNN2)(C(=O)C)CNCN1,,,,,
C8343,C#CN=N,,,,,
C8344,C(N(C(=N)N)CC=C)C1N(C(=O)[N+](=O)[O-])CCNN1,,,,,
C8345,C1C(c2nccnn2)NNN1,,,,,
C8346,N1(C2CCC(ON)CC2)CNCN([N+](=O)[O-])C1,,,,,
C8347,C(C#C[N+](=O)[O-])c1ccncc1,,,,,
C8348,C(=C)C1CNC(C2CNCN2)N1OC(=O)N,,,,,
C8349,C1CNC(C2CC(C#C)C(C(=CC)n3cncn3)CC2O)N1,,,,,
C8350,C(C#C)CC(=C)C1NC(c2nccnn2)CCC1,,,,,
C8351,C1CC(n2cncn2)CCC1O,,,,,
C8352,N1CCNCN1C(=O)C,,,,,
C8353,C1N(C#C)N([N+](=O)[O-])N(c2nnncc2)N1,,,,,
C8354,C1NNN(C2(C=CC)NCCC(N)C2)N1,,,,,
C8355,CC(C)c1ccc(O)cc1,,,,,
C8356,C1N(c2ccc(O)cc2)NNN1,,,,,
C8357,C1CNN(C2CN(C)N(c3c[nH]nn3)C2)C1,,,,,
C8358,N1(c2ncccc2)CCCCC1,,,,,
C8359,C(=C)N,,,,,
C8360,C(C1CCCC(c2nncnn2)C1)(C(=O)ON1CCNN1)C1CNCCC1,,,,,
C8361,C1CCC2C(C#C)CCCC2C1,,,,,
C8362,CC(C(=C)C(C=C)C=O)n1cncn1,,,,,
C8363,N1(c2nnnnc2)C(C2NCNN2)CN(C=C)C(C2NCNCN2)N1,,,,,
C8364,N1(c2cnn[nH]2)NNCCC1,,,,,
C8365,N1CC(C2CCNN2)(Cc2ccccc2)NCN1,,,,,
C8366,CC1CCC(C2CCN(c3ccccc3O)CC2)CC1N1CCNN1,,,,,
C8367,N1CCNC(CC2CCCCC2)N1N[N+](=O)[O-],,,,,
C8368,N1C(n2cncn2)NNCN1,,,,,
C8369,C1(O)NNNN1,,,,,
C8370,N1NNC(O[N+](=O)[O-])C(C2CNCCC2)C1OC(=O)N,,,,,
C8371,C1C(C=O)NC(C2C(n3cnnn3)CCCC2)CN1,,,,,
C8372,C1C(ONN)C(C2N(C(=O)[N+](=O)[O-])CNN2)CCC1,,,,,
C8373,C1CCCC(N=N)(c2cc[nH]n2)C1(ONN)C1CNCCC1,,,,,
C8374,N1(C2CCC3C(C2)CCCC3)CNCCC1C1C(O)C(c2ccn[nH]2)CC(C2CNCN2)C1,,,,,
C8375,N1NNC(C(=O)O)CC1NC(=N)N,,,,,
C8376,C1(C2CN(C3CCCC(C)C3)CN2)(C(=O)O)CCC2CC(C(=O)C)CCC2C1,,,,,
C8377,N1(N=NOC(=O)N)CNCNN1,,,,,
C8378,C(C#C)(N=Nc1nc[nH]n1)C1NCNCN1,,,,,
C8379,C(CC)([N+](=O)[O-])c1ncncn1,,,,,
C8380,C(N=NO)C1NCNN1c1c[nH]nn1,,,,,
C8381,C1C(C2CCC3C(C2)CC(C2CCNN2)CC3)CCCC1(O)c1cnncc1,,,,,
C8382,C1CN(C2(C3CNNC3)NNNNC2C(=O)[N+](=O)[O-])CC(c2ccccc2O)N1,,,,,
C8383,C(=C(N1CNNN1)C(=O)Oc1cccc(C)c1)C(=O)N,,,,,
C8384,C(C)C(=N)c1cc(O)ccc1,,,,,
C8385,N1C(C2CC(O)CC3C2(C2C(O)CCCC2)CC(C(=O)[N+](=O)[O-])CC3)NCNN1,,,,,
C8386,N1CCNCN1C1CCCCC1,,,,,
C8387,N1C(c2cnnnc2)NNCN1,,,,,
C8388,C1(c2nnncc2)CC(OC(=O)N)C2CCCCC2C1,,,,,
C8389,N1N(C2NNN(N)NC2)C(C2NC(c3nccnc3)CN2)CCC1,,,,,
C8390,N1CNNC(n2cncn2)N1,,,,,
C8391,C1C(c2ccc3c(c2)cccc3)N(O)NC1,,,,,
C8392,C(C)C1NC([N+](=O)[O-])(c2cnnnc2)NN1,,,,,
C8393,C1CCC(OO)C(C2C(O)CC(c3nnnnc3)CC2)C1,,,,,
C8394,C1CCC(c2nnncn2)C(C2NCCNN2)C1O,,,,,
C8395,N1NNC(C2(C=O)CCC3CCCCC3C2)(OO)CC1,,,,,
C8396,C(C)(N=NO)O,,,,,
C8397,C1CCC2CCCC(OC(=O)N)C2C1,,,,,
C8398,C1C(C(=O)N)NN(CC=C)C1,,,,,
C8399,N1(C2CCNN2)CCCC(c2ccc3c(c2)cccc3)C1,,,,,
C8400,C1CCC2CCCC(C3(c4cnncn4)NN(N=NO)NCC3)C2(C2NNNCN2)C1,,,,,
C8401,C1CCC(C2CC(O)CCC2)CC1(O)CC1CCCCC1C1(c2cnnnc2)CCC2CCCCC2C1,,,,,
C8402,C=Cc1nc[nH]n1,,,,,
C8403,C1(OO)C(CCC)NCN1,,,,,
C8404,N1NNN(c2nnnnc2)CC1,,,,,
C8405,N1(c2ccncc2)CCN(C)C(N2CCCN2)N1,,,,,
C8406,N1CN(C2NCNN2)C(C(C)O)NN1c1cccc(C)c1,,,,,
C8407,CC1C(C2NCNCN2)C(C2CNCN2)CCC1C1N(C)NCCC1,,,,,
C8408,N1(OC(=O)NC2CNNN2)NN(C2NNNN2)CC(c2ccc(O)cc2)C1,,,,,
C8409,C1C(C2C(O)CCCC2)(C#CC)CC2CCC(C=C)CC2C1,,,,,
C8410,C1(c2ccc3c(c2)cccc3)C(C)(C#C)NCN1,,,,,
C8411,CCC(=O)N,,,,,
C8412,CCOO,,,,,
C8413,N1NNCC(C(=O)N)C1,,,,,
C8414,N1(CN=NC#C)C(C(=O)[N+](=O)[O-])NCNC1,,,,,
C8415,CC[N+](=O)[O-],,,,,
C8416,C1CCC2CCCCC2C1c1cnccc1,,,,,
C8417,C1NN(C2CCC(c3ccncc3)C(C)C2)NN1,,,,,
C8418,N1CCNC(OOC#CC)N1[N+](=O)[O-],,,,,
C8419,CCC1CN(C(=CC)c2c[nH]nn2)CCC1C1NCNN1,,,,,
C8420,C1(c2nncnn2)NNNN1,,,,,
C8421,C=CC1(n2ccnn2)N(C2CNCCC2)NCNC1,,,,,
C8422,N1(OC(=O)N)NCCCC1,,,,,
C8423,C1(c2nccnn2)CC(C2CCNCC2)CC(OC(=O)N)C1,,,,,
C8424,CC(=C)CC1CCCC(c2nnncc2)C1,,,,,
C8425,C=Cn1ccnn1,,,,,
C8426,C(C)(CC=C)N[N+](=O)[O-],,,,,
C8427,C1(C2C(O)CCCC2c2ccccc2O)CCCC(N([N+](=O)[O-])[N+](=O)[O-])C1O,,,,,
C8428,C(#C)C=C,,,,,
C8429,C#CN=N,,,,,
C8430,C(=C)c1ncccc1,,,,,
C8431,C1CC(c2cnnnc2)C2CCCC(N3CNNN3)C2(C2CCC3CCCCC3C2)C1,,,,,
C8432,N1C(c2c[nH]nc2)NCN(C2CCCCC2O)N1,,,,,
C8433,C1CC(c2ccccc2O)CCC1,,,,,
C8434,N1N(C#N)NC(CCC)CC1,,,,,
C8435,N1C(n2cccn2)NNCN1,,,,,
C8436,C1CCCCC1C1CCC2C(Cc3ccccc3)CCCC2C1,,,,,
C8437,N1CC(C(=O)O)(c2ccn[nH]2)C(N=O)CC1,,,,,
C8438,CC(=O)O,,,,,
C8439,N1N(N=NOC=N)NN(N=N)CC1,,,,,
C8440,C1(n2ccnn2)CNNC1,,,,,
C8441,C1(C(=O)O)C(c2ncncn2)NC([N+](=O)[O-])N1,,,,,
C8442,C(#C)C#CC(C=N)c1cnccc1,,,,,
C8443,C1(N=[N+]=[N-])(c2cnn[nH]2)C(N=N)N(C2NNNCC2)NC1,,,,,
C8444,C1(C(C=C)CC#C)CNCCN1,,,,,
C8445,CC1CCC(C(=O)[N+](=O)[O-])C(C2CNNCN2N)C1,,,,,
C8446,C1CC(C2CNN(C3CC(O)(C=C)CCC3)CC2)CCC1,,,,,
C8447,C#CC1C(C=O)NNCN1,,,,,
C8448,N1C(N=O)C(O)CC(c2ccccc2O)C1,,,,,
C8449,N1NCCCC1NN,,,,,
C8450,C(C(=C)CC)(C1(N)NCCN1)N=[N+]=[N-],,,,,
C8451,C(C#C)(O)NC(=N)N,,,,,
C8452,C1NCNN1C1NC(C(C=C)C=C)CNN1,,,,,
C8453,C(Cc1c[nH]nc1)C1NCNC([N+](=O)[O-])N1C1CCNN1,,,,,
C8454,C1CCCCC1C#C,,,,,
C8455,C(#CO)C1(c2nnncn2)CCC(O)CC1,,,,,
C8456,C(C=CC=CC)(C1C(O)CCCC1)(C#C)c1cnc[nH]1,,,,,
C8457,N1CNCC(c2nncnn2)C1,,,,,
C8458,C1CC(C2CNC(c3nnn[nH]3)N2)CC(C=O)C1,,,,,
C8459,C1N(N2CNNN2OC(=O)N)NNN1,,,,,
C8460,N1(N=O)NNCCC1OO,,,,,
C8461,CC(=CN)OC(=O)N,,,,,
C8462,N1NNC(C2CCN([N+](=O)[O-])N2)CC1C1CCC2C(C1)CCCC2,,,,,
C8463,N1NN(c2c[nH]cn2)CCC1,,,,,
C8464,C1CCC2C(C3CNNC(C4NNNC(C(=O)N)C4)C3)CCC(C3NCCNN3)C2C1,,,,,
C8465,C#CC1CCC2CCCCC2C1c1c[nH]nc1,,,,,
C8466,N1NNNC(n2ccnn2)C1,,,,,
C8467,N1C(C2(c3ccccc3O)CNNN2)NCC(O)C1,,,,,
C8468,C1C(N=[N+]=[N-])CC2CC(CC=CC(=C)N3CNCN3)CCC2C1,,,,,
C8469,CC(=O)NC1NCNN1c1nnncn1,,,,,
C8470,C1(c2c[nH]cn2)CCC(C2NNNNC2)CC1(C(=O)N)O,,,,,
C8471,C1(N=Nc2cnnnc2)N(C=O)NN(N=O)N1,,,,,
C8472,CC1CC(c2ncc[nH]2)CCC1,,,,,
C8473,C(O[N+](=O)[O-])(CC#C)c1cccc(C)c1,,,,,
C8474,N1C(C2NCNN2c2nccnc2)CNCN1,,,,,
C8475,N1CCCCC1C1CC(c2cnncn2)C(C2NCNN2)CC1C,,,,,
C8476,N1CN(CC#C)NCN1CC=C,,,,,
C8477,Cc1ccc(C)cc1,,,,,
C8478,N1(N=O)CCNCN1,,,,,
C8479,C1NC(N2CNC(c3cnncn3)N2)N(N2CC(C3CC(O)CCC3)NC2)N1,,,,,
C8480,C1CCC2CC(N)CCC2C1,,,,,
C8481,CC(C)C1(N2CNNN2)NCN(CCC)N1,,,,,
C8482,N1(C2(C3C(O)(C=N)CCCC3)NNCCC2)CN(O[N+](=O)[O-])NCN1,,,,,
C8483,C1CCC2C(OC(=O)N)CCCC2C1,,,,,
C8484,N1(CC=C)CCC(N2CNNN2)CC1C1CCCC(C)C1,,,,,
C8485,C1CC(C2CN(C3NCNN3)NC2)C2CCC(C)CC2C1Cc1ccccc1,,,,,
C8486,CC=CC1N(C2NNC(c3ncn[nH]3)NN2)CNN1,,,,,
C8487,N1N(N2CNCN2)NNC(C#C)C1,,,,,
C8488,N1NNN(C2CCCCC2)CC1,,,,,
C8489,C(C#C)N1CC(CC=C)CN1,,,,,
C8490,N1CNNC(C2NNNN2)(C2CCC(O)(C(=O)N)C(C3CNNN3)C2)N1,,,,,
C8491,N1CNCC(CC2CCCC(C3CCCCC3O)C2c2cc[nH]n2)(N[N+](=O)[O-])C1,,,,,
C8492,CC1CC(C=CC)CCC1NC(=N)NC1CCNN1,,,,,
C8493,C1CC(N=O)CCC1C1C(O)CCCC1C1CNNC1c1ccccc1O,,,,,
C8494,N1(C2CCCC(C)C2)C(c2cccc3c2cccc3)NCN(C2NNCNC2)C1NN,,,,,
C8495,N1(O[N+](=O)[O-])CNCN(OO)C1,,,,,
C8496,C1CCC2CC(OC(=O)N)CCC2C1,,,,,
C8497,C1C(N=NO)CCCC1,,,,,
C8498,C1(N=NO)NCNN1C1CCCCC1OC1C(c2nc[nH]n2)CCCC1O,,,,,
C8499,C1(C2CCNN2)C(CC2CCCCC2)CC(OC(=O)C)CC1O,,,,,
C8500,C1C(OO)CCC(N2CCN(C(=O)N)N2)C1,,,,,
C8501,C(C#C)C=O,,,,,
C8502,C1(C=CC)CNNN1,,,,,
C8503,N1(C=CC)C(N2CCN(c3nncnc3)N2)CCCC1,,,,,
C8504,CC1CCCCC1Oc1cnncn1,,,,,
C8505,N1CNCC(C=N)C1,,,,,
C8506,C(CCC(=O)[N+](=O)[O-])(N1CNNN1)NC(=O)O,,,,,
C8507,N1(C2C(O)CC(c3nnncn3)CC2)CNNCN1,,,,,
C8508,CCC1NNN(C=C)CN1,,,,,
C8509,C1C(C=CC[N+](=O)[O-])CC(c2c[nH]nc2)CC1(O)C,,,,,
C8510,C(C#C)C#CC1CNN(C2CNNN2)N1c1cccc2c1cccc2,,,,,
C8511,C1N(N=[N+]=[N-])CN(C2NCCN2NC(=N)N)N1CCC,,,,,
C8512,N1(c2cnncc2)CNCNN1,,,,,
C8513,C1C(C2CCC(C)CC2c2ccccc2C)CC2CC(C3NCCNN3)C(N=[N+]=[N-])CC2C1,,,,,
C8514,C1NC(C2(C3CNNC3)NCCC(N=N)C2)NN1CC#C,,,,,
C8515,C1CN(C2NC(C3C(n4ccnn4)NNCC3)CNN2)NC1,,,,,
